Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2001-07-16,11.215608907350022,11.356732147900052,10.992782104276449,11.148760795593262,44232800.0,0.0,0.0
2001-07-23,11.141331902449439,11.148759627054305,10.76995417236779,10.777381896972656,25105700.0,0.0,0.0
2001-07-30,10.769953920218438,11.512709362992123,10.769953920218438,11.252744674682617,9872200.0,0.0,0.0
2001-08-06,11.252745253430815,11.586985786546975,11.141332214623311,11.282455444335938,5387900.0,0.0,0.0
2001-08-13,11.252746397125971,11.393870349528834,10.324301951543072,10.784811019897461,7167200.0,0.0,0.0
2001-08-20,10.844228045541833,11.58698337172013,10.762524506320345,11.438431739807129,4461100.0,0.0,0.0
2001-08-27,11.4978518164049,11.624120275307124,11.029916596175083,11.06705379486084,5940000.0,0.0,0.0
2001-09-03,11.141333346994783,11.62412417535913,10.658542518630433,10.784811019897461,4914800.0,0.0,0.0
2001-09-10,10.829374298972589,11.260172399113582,10.80709183402648,11.252744674682617,622100.0,0.0,0.0
2001-09-17,11.245318765770993,11.245318765770993,9.031906960040729,9.470132827758789,10803200.0,0.0,0.0
2001-09-24,9.655821706734452,9.990061547221273,8.6233912846249,9.470132827758789,12310200.0,0.0,0.0
2001-10-01,9.395856427625114,10.250025644539008,9.00219622621433,10.064336776733398,10599400.0,0.0,0.0
2001-10-08,10.101474738810836,12.2926025390625,9.826654589838821,12.2926025390625,13285000.0,0.0,0.0
2001-10-15,12.26289440169438,13.40673722145239,12.26289440169438,12.51543140411377,10155500.0,0.0,0.0
2001-10-22,12.626841871388203,13.206191596673323,12.604558699252562,13.087350845336914,2689200.0,0.0,0.0
2001-10-29,13.161627377036757,14.18663079364282,12.70111974544344,13.555288314819336,5372200.0,0.0,0.0
2001-11-05,13.555289063215556,14.83282812519103,12.886809337957386,14.817974090576172,7174900.0,0.0,0.0
2001-11-12,14.669416155532307,15.894962032022947,14.112349719246271,15.627571105957031,6520000.0,0.0,0.0
2001-11-19,15.672141524969842,16.52631007707545,14.706558513146964,15.263625144958496,4176500.0,0.0,0.0
2001-11-26,15.36018339290173,16.89768699379833,15.055653762612723,16.786273956298828,7092600.0,0.0,0.0
2001-12-03,16.897688260522642,20.18066775066336,16.711999378538874,18.464902877807617,11023200.0,0.0,0.0
2001-12-10,18.568888070570452,19.460195264635324,16.815984583366607,17.5661678314209,8092200.0,0.0,0.0
2001-12-17,17.67758171171209,20.797155621634836,17.610733598164188,19.423057556152344,9554000.0,0.0,0.0
2001-12-24,19.423055711677303,19.74986852279922,19.274505464217278,19.720157623291016,2724800.0,0.0,0.0
2001-12-31,19.727588911652248,20.945709094343556,18.747151717879337,20.574331283569336,5227900.0,0.0,0.0
2002-01-07,20.626321011796747,21.0496914290912,17.915263662725177,19.660737991333008,12164300.0,0.0,0.0
2002-01-14,19.01453823368973,19.809286272912352,18.42776079661525,19.133378982543945,13411100.0,0.0,0.0
2002-01-21,19.073960017038225,19.489902668752094,18.056384436029376,18.717437744140625,7176400.0,0.0,0.0
2002-01-28,18.739717012724473,21.019975695006515,17.17993050502056,20.797149658203125,11734500.0,0.0,0.0
2002-02-04,20.72287811637095,20.760016741297033,19.824144643564967,20.589181900024414,7919700.0,0.0,0.0
2002-02-11,20.35149511269013,20.83428577852733,19.014536127803524,20.388633728027344,6116300.0,0.0,0.0
2002-02-18,20.38863541775571,20.38863541775571,18.346058155807974,19.036819458007812,5933800.0,0.0,0.0
2002-02-25,19.281932966678777,20.232660559422175,18.383199451295127,19.460195541381836,7064600.0,0.0,0.0
2002-03-04,19.460193542631448,22.654041441473176,19.460193542631448,22.200960159301758,8122000.0,0.0,0.0
2002-03-11,22.431217054433443,22.557485548283925,20.982843237718736,21.532482147216797,5697200.0,0.0,0.0
2002-03-18,21.539906767028782,22.059836117737916,18.56888514399033,20.52233123779297,16185500.0,0.0,0.0
2002-03-25,20.52233692234711,20.52233692234711,19.393349469557368,19.831575393676758,2766500.0,0.0,0.0
2002-04-01,19.794426362049016,19.831564973125676,18.50203244713758,18.687721252441406,8138800.0,0.0,0.0
2002-04-08,17.640441244600858,18.457472490847394,15.95438609932098,16.726852416992188,19038300.0,0.0,0.0
2002-04-15,16.853121882629722,18.316349637376845,16.53373680629101,18.182653427124023,8674800.0,0.0,0.0
2002-04-22,18.011817381336225,18.182650773194027,16.192066192626953,16.192066192626953,7864000.0,0.0,0.0
2002-04-29,16.25891549786105,16.26634322197629,14.669419371231557,14.758550643920898,10936700.0,0.0,0.0
2002-05-06,14.780833719337899,16.823411282521857,14.483731811668052,15.196776390075684,9722000.0,0.0,0.0
2002-05-13,15.300764739134046,17.14279817827182,14.780835283181931,14.855111122131348,46277000.0,0.0,0.0
2002-05-20,14.855111126420388,16.266346400091564,14.558009187230738,15.464170455932617,42188800.0,0.0,0.0
2002-05-27,15.560729850790597,15.709280115658434,15.263626487667265,15.486454010009766,9542000.0,0.0,0.0
2002-06-03,15.41217797598481,15.41217797598481,14.186631576895865,14.817974090576172,20490000.0,0.0,0.0
2002-06-10,15.077937222285799,15.323046499133214,14.364892568436517,14.855111122131348,13199500.0,0.0,0.0
2002-06-17,15.040803050866954,15.590442103463246,14.402032690179386,14.632287979125977,10979900.0,0.0,0.0
2002-06-24,14.506020098781512,14.706563071708317,12.9982254379674,14.112359046936035,12337600.0,0.0,0.0
2002-07-01,14.112353705557576,14.112353705557576,11.913798229336274,13.29532241821289,15854300.0,0.0,0.0
2002-07-08,13.146772757968026,13.183909965842227,10.391149149553534,10.47285270690918,31853900.0,0.0,0.0
2002-07-15,10.435713269121205,11.586984254032572,10.272306886582028,11.02991771697998,27478900.0,0.0,0.0
2002-07-22,11.029917409232354,11.364157180468881,10.17574831790933,11.044772148132324,11163800.0,0.0,0.0
2002-07-29,11.178468474258208,12.9982189913824,11.178468474258208,12.144050598144531,12084100.0,0.0,0.0
2002-08-05,12.144051459971887,12.522856896035231,11.312164762141766,12.270319938659668,6596100.0,0.0,0.0
2002-08-12,12.196043339105072,13.481009800476025,11.735535090665076,13.302748680114746,7139200.0,0.0,0.0
2002-08-19,13.302750142797995,14.260905363872467,13.198764831993735,13.29532241821289,5648000.0,0.0,0.0
2002-08-26,12.923944338390589,13.146771819815857,11.757818527353802,12.218327522277832,8024400.0,0.0,0.0
2002-09-02,12.21832907243197,12.21832907243197,11.586986586668218,11.884088516235352,5706500.0,0.0,0.0
2002-09-09,11.809810663897858,12.337167738473951,11.327019933670286,11.698397636413574,6267000.0,0.0,0.0
2002-09-16,11.698400369423311,12.329742894921432,10.26488187526106,10.866514205932617,19824200.0,0.0,0.0
2002-09-23,10.866511750494439,11.104193255399533,10.190604439660511,10.509988784790039,12597400.0,0.0,0.0
2002-09-30,10.398576930289611,11.067056592469493,8.467412359897091,9.061616897583008,20387000.0,0.0,0.0
2002-10-07,8.467410928117863,11.067054721108908,8.393135816183293,10.643684387207031,19799500.0,0.0,0.0
2002-10-14,10.651114899484035,13.14677404748847,10.547128865534882,12.589707374572754,11861500.0,0.0,0.0
2002-10-21,12.329739993047182,13.14677122100512,12.25546416928855,13.087350845336914,10994200.0,0.0,0.0
2002-10-28,13.087351346506823,13.265612480337808,11.824666544337072,12.552566528320312,8762600.0,0.0,0.0
2002-11-04,12.738255253010225,13.14677158669935,11.846948884847585,13.005647659301758,10953700.0,0.0,0.0
