Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-12-01,15.8125,18.1875,13.5625,13.8125,125858400,0,0
2001-01-01,14.125,25.100000381469727,14.125,24.600000381469727,159683400,0,0
2001-02-01,25.299999237060547,26.75,20.510000228881836,21.5,130838700,0,0
2001-03-01,20.5,30.149999618530273,19.649999618530273,26.540000915527344,184234500,0,0
2001-04-01,26.700000762939453,32.150001525878906,18.729999542236328,31.0,229970800,0,0
2001-05-01,30.5,34.650001525878906,27.049999237060547,28.25,177020400,0,0
2001-06-01,29.0,31.790000915527344,23.559999465942383,28.899999618530273,149482200,0,0
2001-07-01,29.049999237060547,30.200000762939453,15.3100004196167,18.260000228881836,191377500,0,0
2001-08-01,18.950000762939453,19.899999618530273,13.0,13.550000190734863,138484400,0,0
2001-09-01,13.170000076293945,13.399999618530273,7.800000190734863,8.149999618530273,117454100,0,0
2001-10-01,8.300000190734863,11.390000343322754,7.690000057220459,9.84000015258789,119200700,0,0
2001-11-01,10.0,14.670000076293945,9.949999809265137,13.5600004196167,144754800,0,0
2001-12-01,13.5,18.6200008392334,13.390000343322754,15.859999656677246,141235200,0,0
2002-01-01,16.280000686645508,20.600000381469727,14.960000038146973,16.049999237060547,186799800,0,0
2002-02-01,15.859999656677246,15.979999542236328,12.630000114440918,13.5,120825500,0,0
2002-03-01,13.779999732971191,17.280000686645508,13.779999732971191,14.710000038146973,107391900,0,0
2002-04-01,14.609999656677246,15.300000190734863,10.949999809265137,11.180000305175781,133431100,0,0
2002-05-01,11.350000381469727,12.949999809265137,10.399999618530273,11.430000305175781,100840400,0,0
2002-06-01,11.399999618530273,11.40999984741211,7.949999809265137,9.720000267028809,137478900,0,0
2002-07-01,9.600000381469727,10.300000190734863,7.460000038146973,8.029999732971191,111618400,0,0
2002-08-01,8.029999732971191,10.880000114440918,7.010000228881836,8.850000381469727,110296000,0,0
2002-09-01,8.600000381469727,8.6899995803833,5.199999809265137,5.340000152587891,118764300,0,0
2002-10-01,5.420000076293945,6.449999809265137,3.0999999046325684,6.139999866485596,211607900,0,0
2002-11-01,6.099999904632568,9.100000381469727,5.440000057220459,9.0,286594000,0,0
2002-12-01,9.289999961853027,9.600000381469727,6.179999828338623,6.460000038146973,200971700,0,0
2003-01-01,6.559999942779541,7.789999961853027,4.989999771118164,5.239999771118164,203923100,0,0
2003-02-01,5.239999771118164,5.670000076293945,4.78000020980835,5.489999771118164,94819000,0,0
2003-03-01,5.550000190734863,7.239999771118164,5.099999904632568,6.179999828338623,154559400,0,0
2003-04-01,6.199999809265137,8.59000015258789,6.0,7.440000057220459,219445600,0,0
2003-05-01,7.409999847412109,7.880000114440918,6.800000190734863,7.28000020980835,139247600,0,0
2003-06-01,7.199999809265137,7.389999866485596,5.800000190734863,6.409999847412109,206623100,0,0
2003-07-01,6.320000171661377,7.519999980926514,6.25,7.300000190734863,144233300,0,0
2003-08-01,7.269999980926514,11.359999656677246,7.070000171661377,11.289999961853027,230096800,0,0
2003-09-01,11.479999542236328,12.869999885559082,10.520000457763672,11.109999656677246,307099200,0,0
2003-10-01,11.15999984741211,15.5600004196167,11.010000228881836,15.199999809265137,273043900,0,0
2003-11-01,15.4399995803833,18.5,15.420000076293945,17.969999313354492,247003800,0,0
2003-12-01,18.200000762939453,18.389999389648438,13.800000190734863,14.899999618530273,267280600,0,0
2004-01-01,15.100000381469727,17.5,14.25,14.859999656677246,279096000,0,0
2004-02-01,15.0,15.850000381469727,13.600000381469727,15.0,191274800,0,0
2004-03-01,14.65999984741211,16.399999618530273,13.699999809265137,16.229999542236328,234984300,0,0
2004-04-01,16.280000686645508,17.600000381469727,13.979999542236328,14.220000267028809,235253900,0,0
2004-05-01,14.6899995803833,15.550000190734863,13.649999618530273,15.550000190734863,189583500,0,0
2004-06-01,15.5,16.350000381469727,14.0600004196167,15.899999618530273,201887900,0,0
2004-07-01,15.899999618530273,15.899999618530273,11.029999732971191,12.489999771118164,275641400,0,0
2004-08-01,12.199999809265137,12.4399995803833,10.760000228881836,11.430000305175781,161423500,0,0
2004-09-01,11.699999809265137,13.229999542236328,10.760000228881836,13.0,189707100,0,0
2004-10-01,13.100000381469727,16.850000381469727,13.09000015258789,16.81999969482422,242795000,0,0
2004-11-01,16.8799991607666,22.489999771118164,16.450000762939453,21.280000686645508,302808300,0,0
2004-12-01,21.600000381469727,24.950000762939453,20.510000228881836,22.020000457763672,244518300,0,0
2005-01-01,22.110000610351562,22.299999237060547,14.630000114440918,15.800000190734863,393453500,0,0
2005-02-01,15.899999618530273,18.450000762939453,15.850000381469727,17.450000762939453,202230300,0,0
2005-03-01,17.6299991607666,18.020000457763672,15.109999656677246,16.1200008392334,172862500,0,0
2005-04-01,16.309999465942383,17.5,14.079999923706055,14.229999542236328,216557300,0,0
2005-05-01,14.210000038146973,16.6200008392334,14.210000038146973,16.399999618530273,128537300,0,0
2005-06-01,16.350000381469727,18.34000015258789,16.299999237060547,17.34000015258789,165349200,0,0
2005-07-01,17.34000015258789,20.84000015258789,17.219999313354492,20.079999923706055,172963700,0,0
2005-08-01,20.079999923706055,21.299999237060547,19.81999969482422,20.770000457763672,130359000,0,0
2005-09-01,20.729999542236328,25.75,20.690000534057617,25.200000762939453,206500600,0,0
2005-10-01,25.469999313354492,26.06999969482422,20.219999313354492,23.219999313354492,262994400,0,0
2005-11-01,22.93000030517578,27.360000610351562,22.780000686645508,26.18000030517578,230878600,0,0
2005-12-01,26.549999237060547,31.84000015258789,25.25,30.600000381469727,202885200,0,0
2006-01-01,31.020000457763672,42.0099983215332,30.8799991607666,41.79999923706055,405342700,0,0
2006-02-01,41.29999923706055,42.41999816894531,38.31999969482422,38.66999816894531,242927000,0,0
2006-03-01,39.0,42.70000076293945,32.59000015258789,33.15999984741211,445050900,0,0
2006-04-01,32.20000076293945,35.75,29.969999313354492,32.349998474121094,344974900,0,0
2006-05-01,32.52000045776367,34.959999084472656,29.68000030517578,30.889999389648438,324838800,0,0
