Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-12-01,18.53007726229577,19.347873998306667,12.865338895781239,13.842705726623535,2056668200.0,0.0,0.0
2001-01-01,14.082056371558043,20.66432068120982,13.683131261882178,19.487491607666016,2005531200.0,0.0,0.0
2001-02-01,19.40770701634682,20.764052419339198,17.193672608521027,18.829265594482422,1536895600.0,0.0,0.0
2001-03-01,18.689640171595983,19.507436593191965,15.877218331473214,17.452972412109375,1895349800.0,0.0,0.0
2001-04-01,17.492871743726557,22.690867124961535,16.296096025797716,21.621747970581055,2075807000.0,0.0,0.0
2001-05-01,21.593017914904866,23.02595612156587,21.46216931984246,22.078109741210938,1777305800.0,0.0,0.0
2001-06-01,22.212151006469146,24.30251968560891,21.066439188680132,23.29722785949707,1449177800.0,0.0,0.0
2001-07-01,22.994049552224663,23.34510324202315,20.48879734286892,21.12388801574707,1455201000.0,0.0,0.0
2001-08-01,21.318563117229985,21.554726147838874,17.96759030542726,18.206945419311523,1153896400.0,0.0,0.0
2001-09-01,18.251613607388634,18.854789145608247,15.159147878455704,16.33039093017578,1510824400.0,0.0,0.0
2001-10-01,16.256995772090193,20.306884299758647,16.087851913697456,18.55799674987793,1750891000.0,0.0,0.0
2001-11-01,19.173941167288753,21.810037104195622,19.02075282099299,20.491989135742188,1330968600.0,0.0,0.0
2001-12-01,20.37071176226084,22.30469985571031,20.361136732073742,21.143030166625977,977089000.0,0.0,0.0
2002-01-01,21.270691251653467,22.537678022861193,19.572865769630653,20.33241844177246,1360115800.0,0.0,0.0
2002-02-01,20.472839765678856,20.584538323877997,18.238858862312252,18.618635177612305,1131159200.0,0.0,0.0
2002-03-01,18.845223921366497,20.744107886796282,18.609060913335206,19.24734115600586,1073244200.0,0.0,0.0
2002-04-01,19.09415462229613,19.276064399574228,16.416567900542343,16.67826271057129,1417479400.0,0.0,0.0
2002-05-01,16.64634440655331,18.012263385622063,15.43042041815648,16.247419357299805,1420266200.0,0.0,0.0
2002-06-01,16.272951405155414,18.012263673788723,15.692115404121063,17.456960678100586,1834073000.0,0.0,0.0
2002-07-01,17.271863839996406,17.530367788736328,13.215592998790655,15.31234359741211,2432188000.0,0.0,0.0
2002-08-01,15.184688530013412,17.058040821353703,13.978337966256584,15.663398742675781,1715757200.0,0.0,0.0
2002-09-01,15.484679860230932,16.308060794823092,13.758131737998374,13.959190368652344,1695705800.0,0.0,0.0
2002-10-01,14.144291603160628,17.255908121220333,13.78366288634294,17.064424514770508,2475370600.0,0.0,0.0
2002-11-01,16.732511964422244,18.714371269689735,16.56336813714596,18.407997131347656,1555997200.0,0.0,0.0
2002-12-01,18.71757250782542,18.816505186926324,16.359125496543264,16.499547958374023,1268370200.0,0.0,0.0
2003-01-01,16.69102505408355,18.293108316690372,15.009156775713972,15.146387100219727,1718662200.0,0.0,0.0
2003-02-01,15.296387890049123,15.950624971307741,14.6804472869214,15.127243995666504,1346970800.0,0.0,0.0
2003-02-18,,,,,,0.0,2.0
2003-02-19,,,,,,0.08,0.0
2003-03-01,15.380793364930984,17.160917676515055,14.439503415266424,15.502455711364746,1371902600.0,0.0,0.0
