Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-11-07,12.936567133844953,13.016752467319199,12.789560689142169,12.843017578125,4236000.0,0.0,0.0
2000-11-08,12.843014908233041,12.963292883440218,12.629187396753615,12.869743347167969,5048200.0,0.0,0.0
2000-11-09,12.869741879829553,13.404310597579482,12.80292079011081,13.324125289916992,11855000.0,0.0,0.0
2000-11-10,13.324130848200634,13.484501530425716,13.230581283569336,13.230581283569336,10323400.0,0.0,0.0
2000-11-13,13.177123670080178,13.177123670080178,12.909839214297618,13.056845664978027,8175800.0,0.0,0.0
2000-11-14,13.05684395938712,13.11030084356066,12.749466875389265,12.949930191040039,7423400.0,0.0,0.0
2000-11-15,12.949930363109717,13.15039368142411,12.88310925700492,13.11030101776123,7506600.0,0.0,0.0
2000-11-16,13.110304778567718,13.324132379441401,13.056847878349297,13.24394702911377,7607400.0,0.0,0.0
2000-11-17,13.243946303428736,13.43104544394135,13.07021138723845,13.137032508850098,12093800.0,0.0,0.0
2000-11-20,12.589098895584023,12.589098895584023,11.960980373192887,12.094622611999512,19313200.0,0.0,0.0
2000-11-21,12.09461821150456,12.295081496778117,11.813969612121582,11.813969612121582,13995800.0,0.0,0.0
2000-11-22,12.455457205036879,12.89647661251136,12.455457205036879,12.736105918884277,13403800.0,0.0,0.0
2000-11-24,12.72274135330976,12.72274135330976,12.535642215761087,12.615827560424805,3905000.0,0.0,0.0
2000-11-27,12.615827898663962,12.843019714635666,12.415364531630107,12.736105918884277,6476800.0,0.0,0.0
2000-11-28,12.802928297324906,12.990027458246146,12.802928297324906,12.923206329345703,5817800.0,0.0,0.0
2000-11-29,12.996316460776377,13.439830879810112,12.848478321098467,13.35919189453125,9692000.0,0.17,0.0
2000-11-30,13.359191447198986,13.466710090637207,13.21135331247143,13.466710090637207,12816400.0,0.0,0.0
2000-12-01,13.412952476769837,13.412952476769837,13.184475330371953,13.37263298034668,8201200.0,0.0,0.0
2000-12-04,13.372632820767711,13.627989628400462,13.305433660864356,13.49359130859375,8572200.0,0.0,0.0
2000-12-05,13.49358487056449,13.507024696132781,13.050070626810877,13.211348533630371,9266800.0,0.0,0.0
2000-12-06,13.211352486385213,13.291991463921644,12.982875383365325,13.090394020080566,7761200.0,0.0,0.0
2000-12-07,13.090394591520688,13.560788647684163,13.023195440640192,13.41295051574707,7895200.0,0.0,0.0
2000-12-08,13.328950995292507,13.328950995292507,13.036634701722946,13.090394020080566,8300800.0,0.0,0.0
2000-12-11,12.942553918844634,12.942553918844634,12.51247943763692,12.539359092712402,11578000.0,0.0,0.0
2000-12-12,12.539356602676984,12.61999555189034,12.391518529119162,12.47215747833252,8008200.0,0.0,0.0
2000-12-13,12.472159423828124,12.539358558654785,12.31088150024414,12.431839942932129,7409800.0,0.0,0.0
2000-12-14,12.351199866386882,12.351199866386882,11.9883245710741,12.257121086120605,10047600.0,0.0,0.0
2000-12-15,12.189918934741867,12.189918934741867,11.504487991333008,11.504487991333008,27540400.0,0.0,0.0
2000-12-18,11.531376158729502,11.948010961667281,11.531376158729502,11.800172805786133,10304600.0,0.0,0.0
2000-12-19,11.800171358469825,12.458723062985793,11.759851866356602,12.20336627960205,11688200.0,0.0,0.0
2000-12-20,12.203360960218642,12.472157457139758,11.948004288143583,12.095842361450195,13344200.0,0.0,0.0
2000-12-21,12.095849689684416,12.82160067106548,12.068970023707339,12.767841339111328,11930800.0,0.0,0.0
2000-12-22,12.687195164382837,12.687195164382837,12.364639355118866,12.66031551361084,7483600.0,0.0,0.0
2000-12-26,12.660319995880126,12.902236938476562,12.606560675303141,12.902236938476562,5670000.0,0.0,0.0
2000-12-27,12.902238686387385,13.197914989617095,12.902238686387385,13.023197174072266,7711000.0,0.0,0.0
2000-12-28,13.023194826491169,13.318871076421825,13.023194826491169,13.13071346282959,5520800.0,0.0,0.0
2000-12-29,13.130713812021108,13.144153641920823,12.942556193425105,13.10383415222168,4970400.0,0.0,0.0
2001-01-02,13.103831635227182,13.31886887231809,12.955993534727183,13.07695198059082,10606000.0,0.0,0.0
2001-01-03,13.07695198964469,13.372628190849401,12.700636824475058,12.74095630645752,12469600.0,0.0,0.0
2001-01-04,12.66031672822536,12.66031672822536,12.203362621261812,12.378080368041992,14770600.0,0.0,0.0
2001-01-05,12.378084784081027,12.633441582015381,12.364644952610798,12.404964447021484,7960200.0,0.0,0.0
2001-01-08,12.43184385523359,12.835038791079004,12.43184385523359,12.606561660766602,9529200.0,0.0,0.0
2001-01-09,12.606563343248869,12.888799836008172,12.391526015432257,12.767841339111328,8516200.0,0.0,0.0
2001-01-10,12.740962385375203,12.740962385375203,12.445286043098562,12.714082717895508,7963200.0,0.0,0.0
2001-01-11,12.660317745084077,12.660317745084077,12.28400256794782,12.337761878967285,6909000.0,0.0,0.0
2001-01-12,12.337763009481872,12.351202838468236,12.095846087727326,12.176485061645508,7212000.0,0.0,0.0
2001-01-16,12.176482131606653,12.324320214882231,12.082403351340377,12.257121086120605,7163600.0,0.0,0.0
2001-01-17,12.270562620481885,12.619998138699332,12.270562620481885,12.458720207214355,7651800.0,0.0,0.0
2001-01-18,12.45872199561455,12.619999950250337,12.243684722766833,12.284004211425781,7014400.0,0.0,0.0
2001-01-19,12.284004540352646,12.284004540352646,11.89424947287975,12.001768112182617,9824200.0,0.0,0.0
2001-01-22,12.001770373814301,12.055529703596225,11.867372049359494,11.97489070892334,6874600.0,0.0,0.0
2001-01-23,11.974889747913068,12.297445700718805,11.921130422445444,12.230246543884277,7707800.0,0.0,0.0
2001-01-24,12.230239997510633,12.485596656799316,12.06896210743357,12.485596656799316,9189400.0,0.0,0.0
2001-01-25,12.485603180012978,12.687200647935684,12.43184385523359,12.606561660766602,7486800.0,0.0,0.0
2001-01-26,12.606558311075583,12.727516759689316,12.36464141384812,12.458720207214355,6394600.0,0.0,0.0
2001-01-29,12.386144333189597,12.407648548741095,12.156054558751215,12.282926559448242,5123000.0,0.0,0.0
2001-01-30,12.313032882332479,12.530220969639059,12.313032882332479,12.452807426452637,5507600.0,0.0,0.0
2001-01-31,12.452804097709242,12.515165081973338,12.164654219708108,12.47215747833252,8614000.0,0.0,0.0
2001-02-01,12.364645278305881,12.364645278305881,12.173262204376982,12.3517427444458,6720800.0,0.0,0.0
2001-02-02,12.351745043595667,12.467865409044293,12.29798570629194,12.41625690460205,6059400.0,0.0,0.0
2001-02-05,12.416254133987483,12.818373657604077,12.390449067222224,12.730208396911621,9183600.0,0.0,0.0
2001-02-06,12.730206815115631,12.852777995962771,12.545274627787776,12.777514457702637,6257000.0,0.0,0.0
2001-02-07,12.777514920992932,13.018357267795363,12.74525982082802,12.902236938476562,9615600.0,0.0,0.0
2001-02-08,12.90223530809738,13.11512255161388,12.80761921114673,13.033408164978027,6654600.0,0.0,0.0
2001-02-09,13.033409357278348,13.104371231407443,12.891484788718055,12.932341575622559,4456400.0,0.0,0.0
2001-02-12,12.932342086612396,13.089319204987552,12.794718356546623,13.078567504882812,6766000.0,0.0,0.0
2001-02-13,12.919439859728103,12.919439859728103,12.783966146961466,12.893634796142578,6660600.0,0.0,0.0
2001-02-14,12.869983384243731,12.869983384243731,12.715157070321588,12.794720649719238,5678000.0,0.0,0.0
2001-02-15,12.676441620677394,12.676441620677394,12.254968954870089,12.551719665527344,11421200.0,0.0,0.0
